Chr Gene nSNPs nSims Start Stop Test Pvalue Best-SNP SNP-pvalue
"1" "LOC400736_2" 4 1000 13668268 13673511 2.14861412661825 0.153846153846154 "rs201889405" 0.313439999999999
"1" "LOC645382_1" 1 1000 13409134 13414502 0.132625707491898 0.719280719280719 "rs201960966" 0.715725000000001
"1" "LRRC8B" 301 1e+05 89990396 90063420 526.46064302618 0.0644893551064489 "rs199510885" 0.000142640000000002
"1" "LRRC8D" 387 1e+05 90286572 90401989 617.285994484756 0.010649893501065 "rs72716315" 5.77697000000016e-07
"1" "LRRN2" 342 1e+05 204586302 204654597 509.405057151011 0.0552694473055269 "rs72753878" 0.00169071
"1" "LY9" 145 1000 160765863 160798045 90.374074499307 0.719280719280719 "rs561225324" 0.0459473000000001
"1" "LYSMD1" 18 1e+05 151132223 151138424 48.1732459269079 0.023619763802362 "rs587658826" 4.90094999999996e-05
"1" "LYST" 653 1e+05 235824330 236047008 1893.32416633617 0.001009989900101 "rs10803120" 0.000407586999999992
"1" "MAD2L2" 90 1e+06 11734536 11751678 328.022574731745 0.000244999755000245 "rs28924101" 1.23202999999998e-05
"1" "MAEL" 201 1000 166944818 166991449 227.204764966011 0.211788211788212 "rs71630370" 0.00714398000000001
"1" "MANEAL" 23 1000 38259773 38267278 32.790754808354 0.137862137862138 "rs140978204" 0.0113003
"1" "MARK1" 473 1000 220701524 220837799 384.953705712162 0.474525474525474 "rs146993904" 0.00131087000000003
"1" "MASP2" 112 1e+05 11086579 11107296 159.868153091802 0.0893891061089389 "rs376276374" 0.00114709999999998
"1" "MEF2D" 145 1e+05 156433512 156470634 245.752726831139 0.041509584904151 "rs72994652" 6.55104e-05
"1" "MFAP2" 30 1000 17300998 17308081 38.1295825783228 0.180819180819181 "rs191772276" 0.0373293000000003
"1" "MIB2" 85 1e+05 1550794 1565990 163.087025245466 0.011809881901181 "rs111594888" 0.00479789000000001
"1" "MIER1" 249 1e+06 67390577 67454302 1042.71894626055 0.000274999725000275 "rs201428899" 0.000239910999999996
"1" "MINOS1" 128 1e+05 19923470 19956315 261.385169590069 0.01829981700183 "rs76144584" 8.51961999999998e-06
"1" "MOB3C" 44 1e+05 47073386 47082563 83.6003974139847 0.028829711702883 "rs2181413" 9.44974000000024e-05
"1" "MOV10" 116 1e+06 113216933 113243368 1886.26179466398 9.99999000001e-07 "rs12129649" 2.11057000000011e-32
"1" "MPC2" 69 1e+05 167885912 167906307 98.6522883585473 0.0711792882071179 "rs543812000" 0.00793122
"1" "MROH7" 389 1000 55107412 55175940 476.062499770187 0.106893106893107 "rs535993414" 0.00273634
"1" "MROH9" 734 1000 170904611 171033906 711.244100380393 0.340659340659341 "rs145852838" 4.85344e-05
"1" "MSTO2P_1" 7 1000 155579978 155584616 9.84741114346975 0.133866133866134 "rs564968560" 0.056727
"1" "MSTO2P_2" 12 1e+05 155715558 155720479 23.1280161001944 0.021859781402186 "rs562136001" 0.00837838000000004
"1" "MTFR1L" 62 1e+05 26146396 26159433 130.097925962244 0.042109578904211 "rs41284309" 0.000991266
"1" "MTMR11" 28 1e+05 149900542 149908791 128.03855498518 0.001169988300117 "rs41302101" 0.00110762000000001
"1" "MUTYH" 47 1e+05 45794913 45806142 85.109427702375 0.026359736402636 "rs3219486" 0.000415183000000002
"1" "MXRA8" 72 1e+06 1288068 1298921 357.931242293648 0.000107999892000108 "rs140777846" 6.70517000000003e-05
"1" "MYCL" 27 1000 40361095 40367687 20.27814300958 0.573426573426573 "rs61751008" 0.0521111000000001
"1" "NADK" 152 1e+05 1682670 1711508 359.540234055301 0.00643993560064399 "rs4648815" 0.00339679999999999
"1" "NAV1" 812 1000 201617449 201796102 977.840284614171 0.118881118881119 "rs116170179" 0.000384555999999992
"1" "NBL1" 88 1e+05 19969722 19984949 188.591633805839 0.002969970300297 "rs77791778" 4.15555999999998e-05
"1" "NBPF11_1" 1 1000 146032541 146082633 0.0407046995536622 0.826173826173826 "rs57784339" 0.840109
"1" "NBPF11_2" 6 1000 147574322 147624469 1.31937543042147 0.962037962037962 "rs200675471" 0.362269
"1" "NBPF15" 76 1e+05 148558187 148596267 136.047075665696 0.00543994560054399 "rs200131555" 3.44977000000005e-05
"1" "NBPF25P_1" 27 1e+05 145289769 145370303 42.7242423537854 0.00969990300096999 "rs200583985" 0.0137740000000001
"1" "NBPF25P_2" 20 1e+05 145827204 146467743 34.9181641820644 0.011129888701113 "rs587750910" 0.00379525000000001
"1" "NBPF25P_3" 519 1e+05 148250249 149109725 711.994298361342 0.00748992510074899 "rs200131555" 3.44977000000005e-05
"1" "NBPF8_1" 62 1e+05 144614958 144830407 68.4761657634815 0.0644693553064469 "rs375354398" 0.00243204
"1" "NBPF8_2" 733 1e+05 147574322 148346929 1013.40320950375 0.033019669803302 "rs116096049" 0.000592939000000014
"1" "NBPF9_1" 409 1e+06 144614958 145370304 577.367899642778 0.000445999554000446 "rs587605250" 0.00107119999999997
"1" "NBPF9_2" 32 1e+05 148250248 148346929 40.9009826900817 0.019859801401986 "rs370020654" 0.0262839000000002
"1" "NCF2" 163 1e+05 183524696 183560056 238.606116705589 0.043439565604344 "rs144819622" 0.00433241000000001
"1" "NDUFS2" 64 1000 161169104 161184184 56.2512782482147 0.501498501498502 "rs74915600" 0.01523
"1" "NEK2" 72 1e+05 211831598 211848972 111.622518391829 0.0603993960060399 "rs139921394" 0.00495576
"1" "NFASC" 1095 1000 204797781 204991950 1327.99485618484 0.122877122877123 "rs529592683" 9.55497999999997e-05
"1" "NFYC" 334 1e+05 41157241 41237275 518.613177554343 0.0788692113078869 "rs111855727" 0.000169009
"1" "NHLH2" 15 1e+05 116378998 116383747 28.8897657477643 0.023549764502355 "rs117907646" 0.00298524999999999
"1" "NIT1" 22 1000 161087861 161095235 23.9868996317585 0.2997002997003 "rs140944145" 0.0392726
"1" "NLRP3" 192 1000 247579457 247612406 168.724874334947 0.505494505494505 "rs144718874" 0.0299322999999999
"1" "NMNAT2" 798 1e+05 183217371 183387634 1188.19348007944 0.0646093539064609 "rs554353670" 1.10362000000002e-05
"1" "NOS1AP" 1696 1e+05 162039580 162339813 3224.6617840393 0.00568994310056899 "rs61808496" 0.000171411999999997
"1" "NOTCH2" 337 1000 120454175 120612317 303.492168370685 0.38961038961039 "rs587677940" 0.00731560000000002
"1" "NR5A2" 899 1e+06 199996729 200146550 2132.7959194074 0.000116999883000117 "rs34259277" 8.14478999999988e-05
"1" "NRD1" 373 1e+05 52254865 52344609 617.980823198418 0.041129588704113 "rs150945886" 0.000933598
"1" "NSUN4" 219 1000 46805848 46830824 131.295997077031 0.502497502497502 "rs146446284" 0.00127421000000002
"1" "NTNG1" 1521 1e+05 107682628 108024475 1870.12574448343 0.0717592824071759 "rs6697718" 0.000229176000000002
"1" "NTRK1" 304 1e+05 156785541 156851642 475.077713841334 0.020079799202008 "rs12139996" 4.26127999999992e-05
"1" "OAZ3" 40 1000 151735444 151743806 42.5905337705178 0.300699300699301 "rs138335094" 0.0448497
"1" "OBSCN" 996 1e+06 228395830 228566575 5632.10574380857 9.99999000001e-07 "rs3856331" 4.83280999999997e-11
"1" "ODF2L" 275 1000 86812506 86862025 167.126206708061 0.783216783216783 "rs150253154" 0.0101885
"1" "OLFM3" 1176 1000 102268122 102462790 1114.68010811931 0.406593406593407 "rs6669772" 0.00189933
"1" "OSBPL9" 565 1e+05 52082545 52254891 1148.27700206039 0.00840991590084099 "rs139213194" 0.000897139999999988
"1" "OSCP1" 195 1000 36883506 36916086 95.5137781154297 0.813186813186813 "rs146736928" 0.0235733000000001
"1" "PAX7" 653 1000 18957499 19075360 607.983549830931 0.466533466533467 "rs140206073" 0.000702377000000005
"1" "PCSK9" 173 1e+05 55505148 55530526 359.231009661541 0.00740992590074099 "rs11206513" 0.000881677999999992
"1" "PDC" 66 1000 186412697 186430240 51.6923129825845 0.43956043956044 "rs72713781" 0.00737309999999997
"1" "PDE4B" 2759 1e+05 66258192 66840262 3796.1332521194 0.028749712502875 "rs2937269" 0.000432892000000003
"1" "PDE4DIP" 243 1e+05 144851423 145076186 343.832393484756 0.001079989200108 "rs587605250" 0.00107119999999997
"1" "PDIK1L" 53 1e+05 26437655 26452039 240.392929404132 0.00520994790052099 "rs17163588" 0.00321041000000001
"1" "PDPN" 222 1000 13910251 13944452 266.18504869302 0.138861138861139 "rs117351486" 0.0191854
"1" "PDZK1P2_2" 10 1000 147466093 147487188 13.2463222370158 0.197802197802198 "rs587651853" 0.0477661
"1" "PEF1" 51 1e+05 32095462 32110838 78.0734016261228 0.1039989600104 "rs548225202" 0.000590431999999986
"1" "PEX11B" 20 1e+05 145516164 145523732 33.5037042233477 0.0866691333086669 "rs587617385" 0.00244743
"1" "PFKFB2" 98 1e+06 207226619 207254368 434.39679613479 3.1999968000032e-05 "rs199564348" 1.77443000000003e-06
"1" "PGM1" 338 1000 64058946 64125916 304.796255770513 0.517482517482518 "rs138289156" 0.00266858000000001
"1" "PHACTR4" 594 1e+06 28696092 28826881 3166.61790258737 0.000203999796000204 "rs28867798" 4.76771000000004e-05
"1" "PHC2" 265 1000 33789223 33841194 226.421770577178 0.451548451548452 "rs113325293" 0.00355385999999999
"1" "PHLDA3" 21 1000 201434606 201438299 18.3047587280099 0.48951048951049 "rs185903497" 0.0568958000000001
"1" "PI4KB" 115 1e+06 151264272 151300191 312.080154118648 0.00244799755200245 "rs12130434" 2.12744999999997e-05
"1" "PIGV" 23 1e+06 27114453 27124894 133.211508718371 9.99999000001e-07 "rs35615194" 4.82325000000006e-07
"1" "PIK3R3" 356 1e+06 46505811 46598708 1429.60146516714 0.000220999779000221 "rs12120708" 2.99343999999993e-06
"1" "PKLR" 32 1e+05 155259083 155271225 73.6248678443678 0.024079759202408 "rs8177988" 0.000409138000000007
"1" "PLA2G2A" 26 1e+05 20301923 20306932 39.1636635574293 0.0826391736082639 "rs2307246" 0.0285023000000001
"1" "PLD5" 2748 1000 242251688 242687998 2257.88161072706 0.723276723276723 "rs116009670" 9.04899000000012e-05
"1" "PLEKHG5" 293 1e+06 6526151 6580121 719.764163335653 0.000632999367000633 "rs74884944" 1.40362e-06
"1" "PMF1" 145 1e+06 156182778 156209868 1065.0896394706 9.99999000001e-07 "rs1543294" 9.76337999999996e-09
"1" "PODN" 164 1000 53527723 53551174 216.113313262678 0.152847152847153 "rs34107528" 0.0016628
"1" "POGZ" 179 1e+05 151375199 151431941 320.917683639457 0.0531494685053149 "rs142259221" 0.00107992000000003
"1" "POMGNT1" 101 1000 46654352 46685977 117.508209855117 0.180819180819181 "rs138938221" 0.000491870000000009
"1" "POU2F1" 780 1e+05 167190065 167396582 1688.64247714542 0.00689993100068999 "rs193226520" 0.000491891999999987
"1" "PPCS" 58 1e+05 42922011 42939049 138.135581236926 0.015069849301507 "rs34306139" 0.00158752
"1" "PPIE" 112 1e+05 40204516 40229586 190.82126902773 0.05249947500525 "rs76571594" 0.00142112000000003
"1" "PPP1R12B_1" 1000 1e+05 202317829 202557697 1328.28976364423 0.036219637803622 "rs186912896" 0.00347872
"1" "PPP1R12B_2" 401 1e+05 202431870 202557697 735.647200541122 0.037479625203748 "rs146066492" 0.00568185000000001
"1" "PPP1R8" 61 1000 28157251 28178183 72.8105922130419 0.193806193806194 "rs541142570" 0.00110524999999997
"1" "PPP2R5A" 292 1e+06 212458878 212535205 988.371996512999 9.0999909000091e-05 "rs71646158" 0.000160709000000004
"1" "PQLC2" 157 1000 19638739 19658922 184.429775797831 0.196803196803197 "rs58790041" 0.0135154
"1" "PRAMEF10_1" 1 1000 13409127 13414502 0.132625707491898 0.716283716283716 "rs201960966" 0.715725000000001
"1" "PRAMEF14_2" 4 1000 13668268 13673511 2.14861412661825 0.142857142857143 "rs201889405" 0.313439999999999
"1" "PRAMEF15_2" 3 1000 13641972 13648987 1.10583952209755 0.584415584415584 "rs568981539" 0.339761
"1" "PRAMEF17_2" 16 1000 13716091 13719089 7.81478452333441 0.849150849150849 "rs3013103" 0.213003999999999
"1" "PRAMEF19_2" 1 1000 13694888 13698405 1.73121347307872 0.195804195804196 "rs552367191" 0.188256
"1" "PRAMEF20_2" 6 1000 13736906 13747803 3.26151224421184 0.72027972027972 "rs545642182" 0.312013
"1" "PRAMEF22_1" 1 1e+05 13035542 13038381 3.3188697327414 0.0679093209067909 "rs569815563" 0.0684888999999997
"1" "PRAMEF6_1" 1 1000 12998301 13007406 0.109518485885528 0.753246753246753 "rs558283215" 0.740692999999999
"1" "PRDM2" 654 1000 14026734 14151574 767.134303444917 0.182817182817183 "rs10927936" 0.000866104000000014
"1" "PRDX1" 46 1e+05 45976706 45988562 132.330651271529 0.01639983600164 "rs11211130" 0.00116662000000003
"1" "PRKACB" 526 1e+05 84543744 84704181 1035.88211889747 0.014019859801402 "rs115208535" 0.00318588
"1" "PRKCZ" 892 1e+05 1981908 2116834 1552.62929646614 0.00886991130088699 "rs116253512" 5.39946e-05
"1" "PROX1" 227 1000 214161277 214214847 251.834895750788 0.238761238761239 "rs72753602" 0.000196145999999996
"1" "PRPF38B" 20 1e+05 109234931 109244422 27.4683233546678 0.0813991860081399 "rs111751551" 0.00630434999999998
"1" "PSMA5" 85 1e+05 109941652 109969108 131.99029901648 0.0620793792062079 "rs182414658" 0.000139350999999997
"1" "PSMB2" 113 1e+05 36065142 36107445 154.051789640815 0.0600293997060029 "rs539921332" 0.0108735
"1" "PTAFR" 140 1e+06 28473676 28520447 536.88017252248 3.999996000004e-06 "rs143163444" 6.61316999999993e-08
"1" "PTCH2" 125 1e+05 45285515 45308616 191.02118015012 0.046819531804682 "rs148551547" 0.00212956
"1" "PTGER3" 959 1e+05 71318035 71513491 1596.24594364852 0.023819761802382 "rs2179412" 0.000643621000000015
"1" "PTP4A2" 101 1e+05 32372021 32403988 215.316438417931 0.00660993390066099 "rs72665002" 0.00121814999999999
"1" "PTPN7" 82 1e+05 202116140 202130716 151.230460434378 0.00598994010059899 "rs202043808" 7.52974000000017e-05
"1" "PTPRC" 526 1000 198608097 198726605 402.551679472224 0.618381618381618 "rs72738024" 0.00516748999999999
"1" "RAB13" 9 1e+05 153954092 153958853 28.5575731707744 0.001629983700163 "rs3838485" 0.000125576999999998
"1" "RAB42" 11 1e+05 28918711 28921088 23.4131585729827 0.025689743102569 "rs12123931" 6.04281999999986e-05
"1" "RABGAP1L_1" 3338 1e+05 174128551 174964445 8691.27186336145 0.003719962800372 "rs34484492" 2.39326000000001e-06
"1" "RABGAP1L_2" 88 1e+06 174933904 174964445 362.973115577415 1.999998000002e-06 "rs34484492" 2.39326000000001e-06
"1" "RAP1A" 522 1e+05 112162404 112259317 1018.90083948197 0.0219997800022 "rs72695271" 0.000839499000000011
"1" "RAP1GAP" 418 1e+05 21922707 21995856 684.091979319567 0.012059879401206 "rs829374" 0.000902506000000003
"1" "RASAL2" 1252 1000 178062863 178448648 1412.08544009505 0.185814185814186 "rs143175316" 0.000432901999999989
"1" "RASSF5" 319 1000 206680862 206762616 410.358795317328 0.141858141858142 "rs190435103" 1.84472000000002e-05
"1" "RBBP4" 150 1e+06 33116748 33151812 896.851596864053 0.000214999785000215 "rs1764897" 0.000235591999999997
"1" "RBM34" 123 1000 235294497 235324571 81.7160466796246 0.691308691308691 "rs77517931" 0.0374050000000001
"1" "RCAN3" 157 1e+05 24828840 24863510 296.182823695808 0.036759632403676 "rs112935205" 0.000216995000000006
"1" "RCC1" 135 1e+06 28832454 28865708 469.638448716182 0.000384999615000385 "rs61785982" 2.60560999999995e-05
"1" "RCC2" 178 1e+05 17733250 17766250 360.605647507956 0.00895991040089599 "rs77468367" 0.00159955999999999
"1" "RCOR3" 298 1e+06 211432707 211489725 863.252954484576 0.000682999317000683 "rs141945482" 0.000814723000000002
"1" "REG4" 115 1000 120336640 120354203 109.801255039377 0.333666333666334 "rs148198157" 0.00420765000000001
"1" "RGS4" 32 1e+05 163038395 163046592 48.4749095809464 0.0539094609053909 "rs61812781" 0.00138140000000003
"1" "RGS5" 1081 1e+06 163112088 163291581 3406.81105732675 0.000164999835000165 "rs188308118" 0.000150625999999996
"1" "RHOC" 34 1e+06 113243748 113250025 382.012568486364 9.99999000001e-07 "rs2279499" 3.01577999999997e-17
"1" "RHOU" 480 1e+05 228780393 228882416 705.155911543368 0.0600893991060089 "rs117560756" 0.000253833999999999
"1" "RIT1" 42 1e+05 155867598 155881193 148.413940592794 0.001349986500135 "rs3856261" 0.000144614000000004
"1" "RNVU1-19_1" 2 1e+05 147994145 147994313 4.29845604982667 0.037689623103769 "rs587624300" 0.0383566000000002
"1" "ROR1" 1762 1e+05 64239689 64647179 2779.49238766955 0.012209877901221 "rs528188453" 0.00126296
"1" "RORC" 109 1000 151778546 151804348 136.091321014052 0.184815184815185 "rs139909747" 0.00153116000000001
"1" "RPS6KA1" 167 1000 26856248 26901520 216.163387860092 0.136863136863137 "rs4970490" 0.00501476000000001
"1" "RUNX3" 285 1e+06 25226001 25291501 764.050015505104 6.1999938000062e-05 "rs111283598" 1.60338999999998e-08
"1" "RUNX3" 285 1e+06 25226001 25291501 764.050015505104 6.7999932000068e-05 "rs111283598" 1.60338999999998e-08
"1" "RUSC1" 19 1e+05 155290639 155300909 31.7813050139424 0.013329866701333 "rs12741581" 0.00420291
"1" "RXRG" 259 1000 165370158 165414592 319.170793024595 0.208791208791209 "rs12069160" 0.000571558
"1" "S100A13" 69 1e+05 153591275 153606568 174.73064514764 0.00677993220067799 "rs144899251" 9.84962999999977e-09
"1" "S100A4" 11 1000 153516094 153518282 10.5137776632886 0.28971028971029 "rs61805735" 0.0351601
"1" "S100PBP" 148 1e+05 33283042 33324480 227.528565889102 0.047679523204768 "rs72880589" 0.00611561000000002
"1" "SAMD13" 205 1e+05 84764048 84816481 329.875911363342 0.049239507604924 "rs1246548" 0.00847852000000003
"1" "SARS" 84 1e+05 109756514 109780804 153.691013450707 0.013919860801392 "rs191657529" 0.000359715999999996
"1" "SCMH1" 895 1e+06 41492870 41707815 2764.14970897201 0.000772999227000773 "rs10789304" 4.21511999999996e-05
"1" "SCP2" 787 1000 53392900 53517289 713.816467180078 0.370629370629371 "rs114222454" 0.00436707
"1" "SELL" 134 1e+05 169659805 169680843 238.926599663396 0.0525994740052599 "rs76821583" 0.00138946999999996
"1" "SEMA4A" 104 1e+06 156119734 156147542 515.499852004515 9.99999000001e-07 "rs12128066" 6.26368999999993e-08
"1" "SERINC2" 123 1e+05 31882411 31907527 278.390954138926 0.020319796802032 "rs3050461" 0.000703201999999998
"1" "SETDB1" 139 1e+06 150898814 150937220 385.619928837836 0.000873999126000874 "rs111713798" 6.99793999999987e-09
"1" "SH2D2A" 38 1e+05 156776034 156786640 77.5717609682748 0.027629723702763 "rs182292241" 0.0183823000000001
"1" "SH3D21" 59 1000 36771993 36786948 51.2071939296898 0.382617382617383 "rs72663437" 0.00506384000000001
"1" "SHC1" 38 1000 154934773 154946959 39.4207832779622 0.16983016983017 "rs55692044" 0.00147414000000002
"1" "SHISA4" 18 1e+05 201857796 201861715 29.5250946758507 0.0590994090059099 "rs2279681" 0.00568879000000001
"1" "SLC16A1" 139 1e+06 113454469 113498975 1016.89846653598 9.99999000001e-07 "rs55992320" 2.94740999999994e-08
"1" "SLC1A7" 411 1e+05 53552850 53608304 889.72138800836 0.003779962200378 "rs4926955" 0.000357461999999993
"1" "SLC25A24" 330 1e+05 108677343 108742980 636.163721575601 0.037429625703743 "rs181732226" 0.00144651000000003
"1" "SLC2A5" 184 1e+05 9097004 9129887 470.435010955705 0.001989980100199 "rs769897" 0.000427040999999989
"1" "SLC30A7" 271 1000 101361631 101447311 362.303961080894 0.117882117882118 "rs187395171" 0.000538183000000002
"1" "SLC35A3" 263 1000 100435344 100492534 411.033703639351 0.118881118881119 "rs184215759" 0.0188820999999999
"1" "SLC35E2" 126 1e+05 1656276 1677438 306.349589924898 0.00655993440065599 "rs61777508" 0.00262942
"1" "SLC39A1" 28 1e+06 153931574 153940660 124.667293777514 1.0999989000011e-05 "rs12027783" 6.50323999999994e-05
"1" "SLC44A3" 471 1000 95285897 95360803 438.334361444078 0.414585414585415 "rs200592552" 0.000776067999999979
"1" "SLC44A5" 1875 1000 75667815 76076799 2213.82624173736 0.16983016983017 "rs148012549" 0.000417589999999998
"1" "SLC50A1" 11 1e+05 155107819 155111334 27.5319146337766 0.001179988200118 "rs71628645" 0.00133745999999997
"1" "SLC6A9" 141 1e+05 44462154 44497164 298.114942615451 0.00530994690053099 "rs79746139" 8.85911000000003e-07
"1" "SLFNL1" 45 1e+05 41481268 41487427 81.7434704941192 0.02039979600204 "rs113457358" 0.00346035000000001
